0	0
1	0.069478
2	0.137694
3	0.204332
4	0.269083
5	0.331656
6	0.391771
7	0.449167
8	0.503598
9	0.554835
10	0.602670
11	0.646912
12	0.687392
13	0.723961
14	0.756491
15	0.784876
16	0.809032
17	0.828897
18	0.844428
19	0.855608
20	0.862439
21	0.864945
22	0.863172
23	0.857184
24	0.847067
25	0.832926
26	0.814882
27	0.793077
28	0.767666
29	0.738824
30	0.706736
31	0.671603
32	0.633638
33	0.593065
34	0.550118
35	0.505039
36	0.458077
37	0.409488
38	0.359533
39	0.308474
40	0.256576
41	0.204107
42	0.151330
43	0.098509
44	0.045905
45	-0.006228
46	-0.057640
47	-0.108088
48	-0.157338
49	-0.205163
50	-0.251347
51	-0.295685
52	-0.337984
53	-0.378064
54	-0.415757
55	-0.450909
56	-0.483382
57	-0.513052
58	-0.539809
59	-0.563563
60	-0.584234
61	-0.601764
62	-0.616107
63	-0.627235
64	-0.635136
65	-0.639814
66	-0.641289
67	-0.639596
68	-0.634786
69	-0.626922
70	-0.616085
71	-0.602366
72	-0.585872
73	-0.566720
74	-0.545039
75	-0.520970
76	-0.494661
77	-0.466272
78	-0.435970
79	-0.403929
80	-0.370330
81	-0.335357
82	-0.299201
83	-0.262054
84	-0.224114
85	-0.185575
86	-0.146636
87	-0.107492
88	-0.068339
89	-0.029370
90	0.009227
91	0.047268
92	0.084574
93	0.120970
94	0.156290
95	0.190375
96	0.223073
97	0.254244
98	0.283753
99	0.311479
100	0.337308
